molecule_chembl_id,canonical_smiles,standard_value
CHEMBL308646,COC(=O)COc1cc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc(OC)c1OC,0.2
CHEMBL304762,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCC(=O)O)c2)cc1,0.29
CHEMBL66762,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cccc(OCCCN(C)C)c2)cc1,28.0
CHEMBL304802,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCN3CCN(C)CC3)c2)cc1,2.0
CHEMBL69832,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCCC(=O)O)c2)cc1,0.3
CHEMBL69353,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OCCN3CCOCC3)cc(OCCN3CCOCC3)c2)cc1,10.0
CHEMBL305035,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccc(OCCCN(C)C)cc2)cc1,25000.0
CHEMBL71787,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cccc(OCCCN3CCN(C)CC3)c2)cc1,12.0
CHEMBL302493,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cccc(OCCCN3CCOCC3)c2)cc1,2.0
CHEMBL65939,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cccc(OCCN3CCCC3)c2)cc1,10.0
CHEMBL408055,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCS(=O)(=O)[O-])c2)cc1.[Na+],0.38
CHEMBL68269,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCN(C)C)c2)cc1,1.0
CHEMBL291058,COC(=O)CCCCOc1cc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc(OC)c1OC,0.05
CHEMBL307330,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCN(C)C)c2)cc1,2.8
CHEMBL303712,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OCCN3CCOCC3)c(OC)c(OCCN3CCOCC3)c2)cc1,2000.0
CHEMBL70017,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCC(=O)O)c2)cc1,8.5
CHEMBL69986,COC(=O)CCCOc1cc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc(OC)c1OC,0.09
CHEMBL302974,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCN3CCOCC3)c2)cc1,0.2
CHEMBL303484,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OCCCN3CCOCC3)c2)cc1,0.7
CHEMBL305777,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cccc(OCCN(C)C)c2)cc1,27.0
CHEMBL147908,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](Cc1ccccc1)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,650.0
CHEMBL146155,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,930.0
CHEMBL267610,C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)CN)[C@@H](C)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,2500.0
CHEMBL175916,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,220.0
CHEMBL51530,COc1ccc(C(=O)/C(Cc2ccccc2)=C(\C(=O)[O-])c2ccc3c(c2)OCO3)cc1.[Na+],7.4
CHEMBL320839,C=CCNC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1,0.8
CHEMBL415614,C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,2500.0
CHEMBL319452,CCOC(=O)CNC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1,0.35
CHEMBL450337,CCOC(=O)CCNC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1,0.4
CHEMBL413825,C[C@@H]1NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)NC(=O)[C@H]2CCCN2C1=O,7800.0
CHEMBL322920,COc1ccc(C2(OC(=O)N[C@@H](C)c3cccc4ccccc34)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2cc(OC)c(OC)c(OC)c2)cc1,2.0
CHEMBL405677,CC(=O)[C@@H](Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,250.0
CHEMBL441006,CC(=O)[C@H](Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,8100.0
CHEMBL103501,COc1ccc(C2(OC(=O)N[C@@H](C)c3ccccc3)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccccc2)cc1,18.0
CHEMBL320183,CNC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1,9.0
CHEMBL103846,CCOC(=O)C(NC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1)C(C)C,0.6
CHEMBL413880,NC(=O)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,2400.0
CHEMBL414917,NC(=O)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)C1c2ccccc2CCc2ccccc21)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,9500.0
CHEMBL385405,CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C1c2ccccc2CCc2ccccc21,1900.0
CHEMBL3143473,CCCC[C@@H](NC(=O)[C@@H](Cc1cn(COC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)[O-].[Na+],1300.0
CHEMBL264253,NC(=O)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,25000.0
CHEMBL367093,COC(=O)c1cc(S(=O)(=O)Nc2cccc(-c3cnco3)c2)oc1C,6.2
CHEMBL316523,CCOC(=O)C(CC(C)C)NC(=O)OC1(c2ccc(OC)cc2)OC(=O)C(c2ccc3c(c2)OCO3)=C1Cc1cc(OC)c(OC)c(OC)c1,0.5
CHEMBL313551,Cc1ccccc1-c1ccsc1S(=O)(=O)Nc1onc(C)c1Br,306.0
CHEMBL89688,Cc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)c(C)c1,100.2
CHEMBL432815,Cc1cc(CC(C)C)ccc1-c1ccsc1S(=O)(=O)Nc1onc(C)c1Br,47.9
CHEMBL329560,CCCCc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)cc1,159.6
CHEMBL91470,Cc1noc(NS(=O)(=O)c2cccs2)c1Br,1910.0
CHEMBL329890,CCCc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)cc1,87.3
CHEMBL330674,Cc1noc(NS(=O)(=O)c2sccc2-c2ccc(C(C)C)cc2)c1Br,217.5
CHEMBL314307,Cc1noc(NS(=O)(=O)c2sccc2-c2ccc(CCC(C)C)cc2)c1Br,182.0
CHEMBL89457,Cc1noc(NS(=O)(=O)c2sccc2Oc2ccccc2)c1Br,1450.0
CHEMBL329861,COc1cccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)c1,1320.0
CHEMBL89689,COc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)cc1,334.0
CHEMBL293232,Cc1noc(NS(=O)(=O)c2ccsc2-c2ccccc2)c1Br,603.0
CHEMBL328089,Cc1cccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)c1,832.0
CHEMBL91073,Cc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)cc1,315.5
CHEMBL316012,CCCc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)c(C)c1,42.85
CHEMBL314320,Cc1noc(NS(=O)(=O)c2ccc(-c3ccccc3)s2)c1Br,36600.0
CHEMBL330003,COc1ccccc1-c1ccsc1S(=O)(=O)Nc1onc(C)c1Br,1710.0
CHEMBL328517,Cc1noc(NS(=O)(=O)c2sccc2-c2ccc(CC(C)C)cc2)c1Br,82.3
CHEMBL92318,Cc1noc(NS(=O)(=O)c2sccc2Cc2ccccc2)c1Br,2603.0
CHEMBL88506,Cc1noc(NS(=O)(=O)c2sccc2-c2ccccc2)c1Br,819.0
CHEMBL313801,Cc1cc(CCC(C)C)ccc1-c1ccsc1S(=O)(=O)Nc1onc(C)c1Br,115.0
CHEMBL329375,Cc1noc(NS(=O)(=O)c2cc(-c3ccccc3)cs2)c1Br,3390.0
CHEMBL265290,Cc1noc(NS(=O)(=O)c2ccsc2)c1Br,2750.0
CHEMBL89203,CCc1ccc(-c2ccsc2S(=O)(=O)Nc2onc(C)c2Br)cc1,184.0
CHEMBL296456,COc1cc(C#N)c(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(OC)c1,3.9
CHEMBL297473,Cc1cc2c(cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,3.0
CHEMBL44539,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccccc2C(=O)O)c1Br,214.0
CHEMBL44615,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc(O)nn2)c1Br.O=C(O)C(F)(F)F,65.0
CHEMBL417719,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2CC#N)OCO3)c1Cl,3.8
CHEMBL296074,COc1cc(OC)c(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C(=O)O)c1,1430.0
CHEMBL297215,COc1cc(OC)c(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C(N)=O)c1,10.8
CHEMBL296927,CC(=O)OCCc1cc2c(cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,4.5
CHEMBL47604,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2OCCO)OCO3)c1Cl,5.1
CHEMBL47008,CC(=O)O.Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cccc(C(=O)O)c2)c1Br,62.0
CHEMBL48031,Cc1cccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)c1,104.0
CHEMBL45456,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2C)cc1,32.0
CHEMBL295588,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2CCO)OCO3)c1Cl,5.6
CHEMBL295207,COc1ccccc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br,132.0
CHEMBL296291,COc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,24.0
CHEMBL297618,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2CC(=O)N(C)C)OCO3)c1Cl,9.3
CHEMBL288967,COc1cccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)c1.O=C(O)C(F)(F)F,85.0
CHEMBL44321,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc(-c3ccccc3)cc2)c1Br,977.0
CHEMBL45087,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)nc1,13.0
CHEMBL47620,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2CCCO)OCO3)c1Cl,6.0
CHEMBL47536,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)N(C)c2ccccc2)c1Br.O=C(O)C(F)(F)F,1910.0
CHEMBL47450,Cc1ccccc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br,27.0
CHEMBL295632,COC(=O)c1cc(OC)cc(OC)c1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl,549.0
CHEMBL297048,Cc1nnc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)s1,1290.0
CHEMBL48134,COc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C)c1,2.6
CHEMBL296129,CC(=O)OCCOc1cc2c(cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,6.1
CHEMBL47418,CCc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,17.0
CHEMBL47827,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(O)c1,6.6
CHEMBL47417,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc(C(C)C)cc2)c1Br,20.0
CHEMBL43788,CCOC(C)=O.COc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(OC)c1,15.0
CHEMBL47828,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cc3c(cc2CNS(C)(=O)=O)OCO3)c1Cl.O=C(O)C(F)(F)F,6.8
CHEMBL48120,Cc1cc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)no1.O=C(O)C(F)(F)F,57.0
CHEMBL295583,CC(=O)c1cc2c(cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1C)OCO2,31.0
CHEMBL45269,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccccc2)c1Br,166.0
CHEMBL296326,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,12.0
CHEMBL48024,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2cccc(O)c2)c1Br,146.0
CHEMBL433074,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc(C(C)(C)C)cc2)c1Br,47.0
CHEMBL416086,COc1cccc(NCc2sccc2S(=O)(=O)Nc2onc(C)c2Br)c1.O=C(O)C(F)(F)F,933.0
CHEMBL297107,Cc1noc(NS(=O)(=O)c2ccsc2C(N)=O)c1Br,838.0
CHEMBL295697,CCC(C)c1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,54.0
CHEMBL417358,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)NCc2ccccc2)c1Br,229.0
CHEMBL45760,CCCCc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,200.0
CHEMBL105494,CCCSc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,8.2
CHEMBL321520,CCCOc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.92
CHEMBL30039,Cc1noc(NS(=O)(=O)c2cccc3c(N)cccc23)c1C,4000.0
CHEMBL320631,CCNCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,7.0
CHEMBL325690,Cc1noc(NS(=O)(=O)c2ccc(C#N)cc2)c1C,32000.0
CHEMBL27525,Cc1noc(NS(=O)(=O)c2cccc3c(CN(C)C)cccc23)c1C,2800.0
CHEMBL105591,CCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.37
CHEMBL282961,Cc1noc(NS(=O)(=O)c2ccc(O)cc2)c1C,9200.0
CHEMBL102314,COc1ccc([C@@H]2c3nc(CC(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,0.32
CHEMBL102969,CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.21
CHEMBL322434,COc1ccc([C@@H]2c3nc(CCC(=O)O)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,150.0
CHEMBL30228,Cc1noc(NS(=O)(=O)c2cccc3c(O)cccc23)c1C,7800.0
CHEMBL103001,COc1ccc([C@@H]2c3nc(C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,5.7
CHEMBL430506,CCOCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.51
CHEMBL286682,CCCNc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1,27000.0
CHEMBL102411,COc1ccc([C@@H]2c3nc(-c4ccccc4)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,15.0
CHEMBL332471,Cc1noc(NS(=O)(=O)c2ccc(N(C)C)cc2)c1C,84000.0
CHEMBL101424,C=CCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.2
CHEMBL102173,COc1ccc([C@@H]2c3nc(N4CCCC4)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,2.2
CHEMBL281942,C=C(C)c1cccc2c(S(=O)(=O)Nc3onc(C)c3C)cccc12,5700.0
CHEMBL28692,COc1cccc2c(S(=O)(=O)Nc3onc(C)c3C)cccc12,6500.0
CHEMBL30246,Cc1noc(NS(=O)(=O)c2cccc3c(C(=O)O)cccc23)c1C,13000.0
CHEMBL323561,COc1ccc([C@@H]2c3nc(CCCO)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,0.55
CHEMBL430695,COc1ccc([C@@H]2c3nc(C4CC4)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,1.6
CHEMBL432012,CCCNc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,0.12
CHEMBL448165,COc1ccc([C@@H]2c3nc(NC(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,0.1
CHEMBL102773,CCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,4.5
CHEMBL283941,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)on1,28000.0
CHEMBL102825,COc1ccc([C@@H]2c3ncccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,2.4
CHEMBL25730,Cc1noc(NS(=O)(=O)c2ccc(NCc3ccccc3)cc2)c1C,9800.0
CHEMBL30199,CC(=O)Nc1cccc2c(S(=O)(=O)Nc3onc(C)c3C)cccc12,880.0
CHEMBL103090,COc1ccc([C@@H]2c3nc(N(C)C(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,3.2
CHEMBL320208,CCCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,1.9
CHEMBL303203,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C)c1,650.0
CHEMBL65488,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2C)c(C)c1,270.0
CHEMBL63805,Cc1ccccc1OC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br,680.0
CHEMBL278930,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(=O)(=O)c1cccs1)c1ccc2c(c1)OCO2,820.0
CHEMBL434983,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)O)c1Br,10210.0
CHEMBL66641,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)cc1,3220.0
CHEMBL279419,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)ccc1OC(C(=O)NS(=O)(=O)c1ccc(CC(C)C)s1)c1ccc2c(c1)OCO2,75.0
CHEMBL293877,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)cc1,9.3
CHEMBL291404,Cc1cccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)c1,1200.0
CHEMBL64006,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)O)c1C,6060.0
CHEMBL276819,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)O)c1cc(Br)c(OC)c(OC)c1Br,11000.0
CHEMBL15689,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)ccc1OC(C(=O)O)c1ccccc1,11000.0
CHEMBL302872,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccc3c(c2)OCO3)c1Cl,8.3
CHEMBL274243,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(=O)(=O)c1ccccc1)c1ccc2c(c1)OCO2,1600.0
CHEMBL291891,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccccc2)c1Cl,4400.0
CHEMBL65407,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccccc2)c1Cl,148.0
CHEMBL16018,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(=O)(=O)C(C)C)c1ccc2c(c1)OCO2,700.0
CHEMBL65639,COC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1C,3470.0
CHEMBL63611,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccccc2)c1C,4120.0
CHEMBL63938,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2C)cc1,2520.0
CHEMBL304481,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccccc2)c1C,550.0
CHEMBL275179,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)O)c1ccc2c(c1)OCO2,38.0
CHEMBL63169,COC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl,1090.0
CHEMBL63937,Cc1ccc(OC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)c(C)c1,290.0
CHEMBL65531,COC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br,740.0
CHEMBL15573,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(=O)(=O)c1ccc(C(C)C)cc1)c1ccc2c(c1)OCO2,330.0
CHEMBL16306,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)ccc1OC(C(=O)O)c1ccc2c(c1)OCO2,840.0
CHEMBL304406,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccccc2)c1Br,2710.0
CHEMBL67664,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)O)c1Cl,1060.0
CHEMBL63290,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Oc2ccc3c(c2)OCO3)c1C,6140.0
CHEMBL16197,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(C)(=O)=O)c1ccc2c(c1)OCO2,500.0
CHEMBL15310,CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1OC(C(=O)NS(=O)(=O)c1ccc(CC(C)C)s1)c1ccc2c(c1)OCO2,600.0
CHEMBL68557,COc1cc2c(-c3ccc4c(c3)OCO4)c(C(=O)O)n(Cc3ccc4nsnc4c3)c2cc1OC,33.0
CHEMBL69150,CCCOc1ccc2c(c1)c(-c1ccc3c(c1)OCO3)c(C(=O)O)n2Cc1ccc2nsnc2c1,97.0
